1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,fault_detected
0.148125,0.155625,0.1503125,0.1559375,0.14375,0.150625,0.1515625,0.1546875,0.15625,0.1515625,0.156875,0.1578125,0.16625,0.15375,0.1496875,0.1546875,0.1590625,0.169375,0.156875,0.158125,0
0.0415625,0.0425,0.0409375,0.0346875,0.0375,0.03375,0.038125,0.0453125,0.0415625,0.0403125,0.0425,0.041875,0.1290625,0.1371875,0.1209375,0.1421875,0.150625,0.1590625,0.13875,0.1271875,0
0.1096875,0.105,0.1028125,0.0959375,0.1034375,0.10875,0.106875,0.106875,0.1040625,0.1075,0.104375,0.104375,0.106875,0.1075,0.099375,0.09625,0.1071875,0.1015625,0.1065625,0.10625,0
0.1078125,0.0775,0.0853125,0.395625,0.39125,0.38125,0.099375,0.1028125,0.395625,0.39375,0.1396875,0.0921875,0.390625,0.1009375,0.099375,0.3953125,0.3925,0.0934375,0.4025,0.403125,0
0.09875,0.101875,0.100625,0.0959375,0.103125,0.099375,0.103125,0.1025,0.101875,0.105,0.103125,0.1009375,0.10375,0.103125,0.100625,0.1028125,0.1025,0.10375,0.0984375,0.100625,0
0.094375,0.0990625,0.0959375,0.095625,0.1021875,0.1009375,0.1025,0.10125,0.0996875,0.0946875,0.10375,0.0940625,0.094375,0.0996875,0.09875,0.0996875,0.0978125,0.0978125,0.0984375,0.098125,0
0.035,0.0371875,0.03375,0.0365625,0.0334375,0.031875,0.0346875,0.035625,0.0353125,0.0334375,0.0359375,0.034375,0.0334375,0.0371875,0.033125,0.0315625,0.031875,0.0378125,0.03625,0.0365625,0
0.085625,0.100625,0.07625,0.08125,0.0896875,0.0821875,0.08375,0.089375,0.098125,0.0946875,0.089375,0.405,0.0678125,0.0678125,0.0775,0.06625,0.411875,0.093125,0.103125,0.07875,0
0.038125,0.0334375,0.0340625,0.0365625,0.031875,0.0390625,0.0321875,0.035625,0.0378125,0.036875,0.035625,0.036875,0.036875,0.0371875,0.0409375,0.038125,0.0371875,0.03125,0.0353125,0.0340625,0
0.0296875,0.0365625,0.0378125,0.0359375,0.039375,0.0396875,0.04,0.033125,0.034375,0.034375,0.034375,0.035625,0.034375,0.035,0.0390625,0.0375,0.0315625,0.035,0.03875,0.0346875,0
0.3703125,0.3684375,0.370625,0.3621875,0.3775,0.376875,0.365625,0.368125,0.3746875,0.3846875,0.3821875,0.373125,0.37875,0.3709375,0.3859375,0.37625,0.38125,0.37,0.3815625,0.374375,0
0.073125,0.0728125,0.068125,0.3459375,0.3403125,0.336875,0.065625,0.348125,0.339375,0.3415625,0.3396875,0.3534375,0.3478125,0.3509375,0.354375,0.3465625,0.3534375,0.363125,0.368125,0.1378125,0
0.3540625,0.3521875,0.3609375,0.1778125,0.165625,0.17375,0.3496875,0.339375,0.1165625,0.131875,0.1640625,0.1690625,0.155625,0.1503125,0.344375,0.3465625,0.3640625,0.3578125,0.344375,0.35,0
0.031875,0.034375,0.034375,0.0346875,0.0346875,0.035,0.035,0.036875,0.036875,0.0315625,0.0315625,0.0365625,0.0365625,0.0365625,0.0325,0.0325,0.0325,0.0346875,0.0346875,0.035625,0
0.34875,0.351875,0.34375,0.3521875,0.355625,0.3546875,0.358125,0.3553125,0.353125,0.35875,0.3596875,0.36125,0.3609375,0.3578125,0.3575,0.363125,0.36125,0.3559375,0.3534375,0.3575,0
0.043125,0.0371875,0.0378125,0.04,0.0359375,0.0359375,0.0403125,0.041875,0.0353125,0.0409375,0.040625,0.0425,0.0390625,0.0340625,0.0371875,0.0365625,0.035625,0.0346875,0.0340625,0.039375,0
0.0359375,0.04125,0.0415625,0.035625,0.038125,0.03875,0.039375,0.0415625,0.03875,0.045,0.0415625,0.040625,0.040625,0.0365625,0.043125,0.035625,0.04375,0.0359375,0.03875,0.041875,0
0.3734375,0.3715625,0.3615625,0.360625,0.3646875,0.3540625,0.3559375,0.361875,0.3596875,0.35125,0.3646875,0.365625,0.3625,0.3553125,0.3634375,0.360625,0.3684375,0.3575,0.3640625,0.37125,0
0.0996875,0.1003125,0.096875,0.0990625,0.096875,0.1021875,0.098125,0.095625,0.0971875,0.09625,0.101875,0.0953125,0.098125,0.0953125,0.1015625,0.0978125,0.1040625,0.096875,0.0965625,0.0959375,0
0.35125,0.3575,0.354375,0.3503125,0.3578125,0.3534375,0.3521875,0.3503125,0.3534375,0.353125,0.3540625,0.3484375,0.3490625,0.3475,0.3528125,0.3490625,0.34875,0.346875,0.3525,0.3565625,0
0.098125,0.0859375,0.1053125,0.075,0.4059375,0.386875,0.3978125,0.4153125,0.393125,0.3909375,0.384375,0.39125,0.39375,0.4065625,0.398125,0.3978125,0.4040625,0.395,0.40375,0.39875,0
0.3465625,0.3471875,0.34875,0.344375,0.353125,0.3475,0.3459375,0.35375,0.345625,0.350625,0.3509375,0.3546875,0.3540625,0.35,0.3515625,0.350625,0.3534375,0.358125,0.3471875,0.35,0
0.439375,0.4303125,0.0659375,0.053125,0.399375,0.2290625,0.4434375,0.4425,0.4509375,0.0571875,0.4015625,0.0540625,0.0640625,0.078125,0.0878125,0.3625,0.06875,0.0625,0.055625,0.3790625,0
0.034375,0.0371875,0.0346875,0.03375,0.0378125,0.0346875,0.0315625,0.0365625,0.0375,0.0340625,0.0390625,0.038125,0.030625,0.0328125,0.0365625,0.0325,0.0359375,0.0334375,0.0325,0.0309375,0
0.0271875,0.02875,0.03,0.0259375,0.028125,0.0275,0.029375,0.0334375,0.029375,0.033125,0.03125,0.0275,0.0346875,0.03375,0.0321875,0.0325,0.031875,0.0309375,0.031875,0.0309375,0
0.1025,0.100625,0.100625,0.0996875,0.1009375,0.0990625,0.1003125,0.1046875,0.109375,0.0996875,0.0990625,0.10125,0.100625,0.096875,0.10625,0.104375,0.09875,0.1009375,0.103125,0.106875,0
0.0325,0.039375,0.0340625,0.0384375,0.0390625,0.0371875,0.031875,0.0328125,0.031875,0.0321875,0.0375,0.03,0.0284375,0.0365625,0.0340625,0.03375,0.0315625,0.0359375,0.0321875,0.03375,0
0.346875,0.3428125,0.3478125,0.3490625,0.34625,0.3465625,0.1071875,0.17125,0.3425,0.3434375,0.3415625,0.3421875,0.3425,0.3503125,0.3475,0.34,0.345625,0.345625,0.343125,0.35625,0
0.0353125,0.035,0.033125,0.0328125,0.0353125,0.0303125,0.03625,0.0371875,0.034375,0.0359375,0.0321875,0.038125,0.0365625,0.03375,0.03875,0.0303125,0.0315625,0.035,0.0353125,0.034375,0
0.0315625,0.036875,0.1478125,0.125625,0.0334375,0.034375,0.0321875,0.0346875,0.1265625,0.13125,0.1325,0.1609375,0.141875,0.1440625,0.140625,0.1434375,0.1434375,0.1453125,0.1440625,0.1384375,0
0.0365625,0.03625,0.0309375,0.0340625,0.03625,0.03125,0.035625,0.0346875,0.0334375,0.03875,0.03625,0.03625,0.03375,0.0359375,0.035625,0.03375,0.0325,0.0296875,0.0371875,0.0309375,0
0.029375,0.033125,0.035,0.0315625,0.0390625,0.03875,0.041875,0.038125,0.0375,0.0384375,0.0384375,0.036875,0.0421875,0.0425,0.035,0.038125,0.0384375,0.0371875,0.13625,0.144375,0
0.0896875,0.091875,0.0940625,0.08375,0.0890625,0.086875,0.085,0.085,0.0821875,0.086875,0.094375,0.0853125,0.0878125,0.0878125,0.0909375,0.0965625,0.0875,0.1115625,0.10125,0.100625,0
0.0309375,0.02875,0.033125,0.03125,0.0375,0.03375,0.0375,0.035,0.035625,0.0303125,0.035,0.0390625,0.03,0.0353125,0.029375,0.0346875,0.030625,0.0346875,0.0359375,0.0353125,0
0.034375,0.03625,0.03375,0.03875,0.0384375,0.035625,0.03375,0.035625,0.0296875,0.0359375,0.034375,0.0315625,0.0340625,0.0325,0.035,0.039375,0.0365625,0.0315625,0.035,0.035625,0
0.0353125,0.0365625,0.0346875,0.0375,0.0303125,0.0384375,0.03375,0.038125,0.03875,0.0353125,0.0378125,0.0309375,0.0325,0.0384375,0.0334375,0.035625,0.0396875,0.0328125,0.033125,0.04,0
0.0665625,0.40125,0.4403125,0.404375,0.45625,0.0446875,0.46875,0.4796875,0.0603125,0.074375,0.41625,0.4084375,0.06375,0.0871875,0.0840625,0.4109375,0.0784375,0.084375,0.4253125,0.066875,0
0.3540625,0.160625,0.0821875,0.14875,0.1740625,0.1471875,0.174375,0.3565625,0.3315625,0.159375,0.335625,0.329375,0.16875,0.3584375,0.345625,0.3509375,0.09875,0.350625,0.3478125,0.3534375,0
0.0953125,0.09625,0.098125,0.098125,0.0996875,0.10125,0.100625,0.10125,0.0990625,0.1003125,0.1015625,0.0946875,0.096875,0.09375,0.1021875,0.0971875,0.1040625,0.10125,0.0975,0.0946875,0
0.1259375,0.1325,0.136875,0.1465625,0.1378125,0.136875,0.128125,0.133125,0.1371875,0.1353125,0.140625,0.136875,0.134375,0.1253125,0.1371875,0.1340625,0.13125,0.1365625,0.126875,0.1359375,0
0.040625,0.0409375,0.0421875,0.0375,0.0365625,0.11875,0.1846875,0.131875,0.130625,0.1325,0.201875,0.3871875,0.1328125,0.14,0.1503125,0.1365625,0.12875,0.135625,0.1325,0.1325,0
0.09625,0.095625,0.091875,0.10125,0.095625,0.096875,0.0975,0.1084375,0.0909375,0.099375,0.0971875,0.100625,0.0996875,0.095625,0.0921875,0.096875,0.09,0.0959375,0.098125,0.095,0
0.1075,0.099375,0.09625,0.1071875,0.1015625,0.1065625,0.10625,0.105,0.1053125,0.1028125,0.1015625,0.10875,0.099375,0.1084375,0.0978125,0.1071875,0.10875,0.1015625,0.1059375,0.104375,0
0.036875,0.035,0.0396875,0.0303125,0.0365625,0.0365625,0.0371875,0.0309375,0.0365625,0.031875,0.0375,0.0359375,0.030625,0.03375,0.039375,0.036875,0.0353125,0.0334375,0.03125,0.035625,0
0.033125,0.031875,0.031875,0.0353125,0.0353125,0.033125,0.033125,0.03125,0.03125,0.0325,0.0325,0.035,0.03875,0.035,0.03375,0.0315625,0.0315625,0.0328125,0.036875,0.0359375,0
0.1715625,0.2190625,0.2121875,0.1953125,0.200625,0.2075,0.1696875,0.16125,0.36375,0.175625,0.159375,0.1365625,0.1484375,0.1509375,0.148125,0.1559375,0.165625,0.1775,0.1928125,0.169375,0
0.3465625,0.34875,0.34125,0.353125,0.35125,0.345625,0.3459375,0.3540625,0.3478125,0.3453125,0.34875,0.3609375,0.35625,0.3584375,0.11125,0.145625,0.1240625,0.1271875,0.1425,0.10875,0
0.365625,0.353125,0.36,0.359375,0.3621875,0.3615625,0.35875,0.354375,0.3690625,0.3609375,0.3690625,0.360625,0.3728125,0.3596875,0.366875,0.36125,0.36125,0.3659375,0.3703125,0.3565625,0
0.393125,0.390625,0.394375,0.39,0.3959375,0.3896875,0.39125,0.39125,0.394375,0.3878125,0.3921875,0.3934375,0.391875,0.3903125,0.396875,0.390625,0.3884375,0.3928125,0.388125,0.390625,0
0.096875,0.0978125,0.096875,0.0971875,0.096875,0.0965625,0.0940625,0.0971875,0.1021875,0.09625,0.0921875,0.0984375,0.1,0.1034375,0.0984375,0.100625,0.0946875,0.0915625,0.095,0.1040625,0
0.038125,0.0334375,0.036875,0.038125,0.033125,0.0375,0.033125,0.0346875,0.033125,0.039375,0.0325,0.033125,0.0359375,0.0321875,0.0353125,0.0334375,0.034375,0.030625,0.0328125,0.03375,0
0.101875,0.1028125,0.105625,0.0928125,0.1053125,0.1021875,0.0940625,0.10375,0.0990625,0.103125,0.099375,0.1021875,0.1028125,0.0996875,0.10125,0.0915625,0.105625,0.0915625,0.0990625,0.0996875,0
0.3859375,0.3871875,0.380625,0.381875,0.3796875,0.3834375,0.38125,0.3728125,0.3821875,0.3784375,0.3821875,0.385625,0.3890625,0.3890625,0.3853125,0.3846875,0.385,0.3790625,0.385,0.3828125,0
0.1103125,0.0965625,0.096875,0.1003125,0.1025,0.0925,0.09875,0.0996875,0.10125,0.1071875,0.0996875,0.1046875,0.1021875,0.09875,0.098125,0.0996875,0.094375,0.0996875,0.0990625,0.10125,0
0.0953125,0.091875,0.1028125,0.1025,0.1034375,0.099375,0.099375,0.09625,0.10125,0.0984375,0.094375,0.0990625,0.10125,0.0915625,0.09625,0.095625,0.0978125,0.096875,0.0953125,0.0940625,0
0.03875,0.038125,0.030625,0.031875,0.033125,0.033125,0.033125,0.03125,0.035625,0.034375,0.030625,0.031875,0.03625,0.0378125,0.0325,0.0353125,0.035625,0.038125,0.03,0.0403125,0
0.10875,0.108125,0.1015625,0.1034375,0.1034375,0.10375,0.1090625,0.10625,0.109375,0.10625,0.108125,0.1025,0.110625,0.1053125,0.1021875,0.11125,0.1034375,0.1075,0.109375,0.106875,0
0.0353125,0.0353125,0.0334375,0.0321875,0.0334375,0.03125,0.0315625,0.03,0.0309375,0.0353125,0.028125,0.0325,0.03375,0.031875,0.034375,0.0384375,0.033125,0.0325,0.0334375,0.0296875,0
0.395625,0.39125,0.38125,0.099375,0.1028125,0.395625,0.39375,0.1396875,0.0921875,0.390625,0.1009375,0.099375,0.3953125,0.3925,0.0934375,0.4025,0.403125,0.3984375,0.4009375,0.4025,0
0.3634375,0.3590625,0.365,0.3584375,0.3553125,0.35625,0.35875,0.3553125,0.36125,0.354375,0.3525,0.35375,0.3509375,0.356875,0.35625,0.354375,0.354375,0.3565625,0.3625,0.35625,0
0.1425,0.13875,0.155625,0.15125,0.1071875,0.1140625,0.1403125,0.1365625,0.124375,0.1265625,0.1196875,0.1284375,0.120625,0.12375,0.13625,0.14625,0.1353125,0.1321875,0.1234375,0.1321875,0
0.1271875,0.1325,0.1403125,0.1415625,0.128125,0.1359375,0.13125,0.1284375,0.125625,0.135,0.1365625,0.12875,0.1334375,0.1234375,0.119375,0.12375,0.1315625,0.1265625,0.133125,0.138125,0
0.1328125,0.3571875,0.3403125,0.349375,0.35,0.349375,0.3453125,0.3396875,0.3475,0.3509375,0.3503125,0.1678125,0.1515625,0.1725,0.339375,0.344375,0.341875,0.341875,0.3375,0.3553125,0
0.0334375,0.0328125,0.034375,0.033125,0.0396875,0.0378125,0.0359375,0.0340625,0.031875,0.0353125,0.035625,0.0346875,0.03875,0.0371875,0.0346875,0.0328125,0.034375,0.0378125,0.0353125,0.0375,0
0.033125,0.03625,0.0284375,0.0315625,0.0325,0.0303125,0.02875,0.03,0.034375,0.034375,0.0365625,0.0290625,0.028125,0.030625,0.0303125,0.0365625,0.0340625,0.0325,0.0359375,0.0328125,0
0.0378125,0.036875,0.0378125,0.0321875,0.036875,0.0359375,0.03125,0.0315625,0.038125,0.034375,0.0365625,0.038125,0.03,0.0346875,0.0375,0.035625,0.0390625,0.033125,0.0309375,0.0384375,0
0.3484375,0.3465625,0.3540625,0.3453125,0.3459375,0.35625,0.3525,0.3525,0.3471875,0.34375,0.345,0.3421875,0.35,0.344375,0.36125,0.3590625,0.3565625,0.35875,0.34875,0.351875,0
0.105625,0.1003125,0.096875,0.098125,0.0978125,0.09625,0.099375,0.101875,0.0934375,0.0996875,0.101875,0.1009375,0.099375,0.104375,0.101875,0.106875,0.103125,0.0978125,0.1,0.095625,0
0.120625,0.125625,0.1175,0.1353125,0.1384375,0.13875,0.135,0.13875,0.13125,0.1346875,0.143125,0.130625,0.1371875,0.1271875,0.1325,0.1403125,0.1415625,0.128125,0.1359375,0.13125,0
0.03625,0.0315625,0.0359375,0.030625,0.031875,0.0340625,0.03375,0.0365625,0.0309375,0.0371875,0.035625,0.038125,0.03625,0.030625,0.031875,0.0371875,0.035,0.0375,0.031875,0.0334375,0
0.0990625,0.0978125,0.1028125,0.0984375,0.0965625,0.09875,0.096875,0.098125,0.0996875,0.100625,0.1009375,0.1034375,0.1028125,0.0946875,0.108125,0.1003125,0.0990625,0.0984375,0.1003125,0.098125,0
0.0978125,0.0940625,0.098125,0.0984375,0.0959375,0.0959375,0.0990625,0.094375,0.0984375,0.1015625,0.0940625,0.0990625,0.1003125,0.100625,0.094375,0.098125,0.09375,0.0990625,0.093125,0.0878125,0
0.035,0.03625,0.0328125,0.0365625,0.03375,0.0346875,0.0303125,0.03375,0.0396875,0.031875,0.034375,0.0365625,0.0375,0.0371875,0.03625,0.03125,0.033125,0.0365625,0.0353125,0.033125,0
0.0321875,0.0321875,0.0396875,0.0340625,0.0325,0.0371875,0.0396875,0.0378125,0.036875,0.0365625,0.0375,0.0384375,0.0334375,0.0309375,0.0328125,0.03875,0.033125,0.0390625,0.0353125,0.03875,0
0.100625,0.106875,0.093125,0.1009375,0.1015625,0.0984375,0.1025,0.103125,0.1034375,0.0990625,0.1028125,0.0990625,0.101875,0.1046875,0.1109375,0.1109375,0.1028125,0.0959375,0.098125,0.1003125,0
0.3625,0.35875,0.3621875,0.360625,0.3621875,0.365625,0.3621875,0.3678125,0.3628125,0.366875,0.3665625,0.3715625,0.3696875,0.3625,0.373125,0.3578125,0.3646875,0.3634375,0.3675,0.3715625,0
0.1434375,0.3146875,0.145625,0.1503125,0.136875,0.130625,0.1378125,0.1440625,0.1425,0.1425,0.1471875,0.1421875,0.145,0.1471875,0.148125,0.1434375,0.14125,0.146875,0.1353125,0.14,0
0.12125,0.12375,0.125625,0.1315625,0.1240625,0.125625,0.1278125,0.129375,0.1215625,0.1196875,0.1315625,0.1315625,0.12375,0.13,0.1184375,0.1278125,0.1284375,0.125625,0.1334375,0.1340625,0
0.036875,0.0353125,0.0325,0.0325,0.0384375,0.0365625,0.0375,0.0396875,0.0384375,0.0396875,0.0328125,0.033125,0.0325,0.0346875,0.034375,0.0340625,0.03375,0.0325,0.029375,0.0328125,0
0.1428125,0.1475,0.1440625,0.1490625,0.140625,0.154375,0.1478125,0.14375,0.1421875,0.1375,0.148125,0.1359375,0.1378125,0.035,0.0290625,0.028125,0.033125,0.0375,0.031875,0.036875,0
0.035,0.030625,0.033125,0.033125,0.0325,0.0321875,0.0353125,0.0365625,0.036875,0.0340625,0.033125,0.0359375,0.035,0.03375,0.036875,0.038125,0.0328125,0.030625,0.0328125,0.033125,0
0.04,0.033125,0.0359375,0.0378125,0.03625,0.0325,0.0409375,0.0371875,0.0390625,0.0378125,0.03875,0.0403125,0.033125,0.0409375,0.0371875,0.0371875,0.0403125,0.0434375,0.0375,0.0365625,0
0.1590625,0.3565625,0.3515625,0.349375,0.350625,0.3471875,0.349375,0.3484375,0.355,0.34625,0.360625,0.36375,0.3528125,0.3575,0.356875,0.3571875,0.3565625,0.356875,0.3546875,0.3540625,0
0.036875,0.0390625,0.0353125,0.03375,0.0334375,0.0340625,0.0340625,0.031875,0.0378125,0.034375,0.0321875,0.039375,0.0315625,0.0321875,0.0378125,0.0378125,0.043125,0.035,0.034375,0.0396875,0
0.1271875,0.123125,0.1396875,0.154375,0.140625,0.1575,0.155625,0.160625,0.1384375,0.128125,0.133125,0.12875,0.1421875,0.145,0.1428125,0.38625,0.3896875,0.3796875,0.14,0.148125,0
0.3784375,0.353125,0.36875,0.371875,0.360625,0.3659375,0.3671875,0.3628125,0.363125,0.363125,0.3728125,0.3771875,0.363125,0.3753125,0.3771875,0.37125,0.3759375,0.38375,0.3628125,0.3753125,0
0.0996875,0.099375,0.09125,0.099375,0.103125,0.0996875,0.0978125,0.0959375,0.0978125,0.096875,0.0984375,0.104375,0.0965625,0.095,0.1009375,0.0971875,0.0965625,0.1003125,0.096875,0.0978125,0
0.0971875,0.0925,0.1009375,0.1,0.0978125,0.0959375,0.0946875,0.1021875,0.10125,0.0975,0.095625,0.0946875,0.1003125,0.0996875,0.0953125,0.099375,0.10125,0.096875,0.0996875,0.0996875,0
0.0321875,0.0384375,0.0365625,0.03625,0.03875,0.0334375,0.038125,0.0334375,0.036875,0.038125,0.033125,0.0375,0.033125,0.0346875,0.033125,0.039375,0.0325,0.033125,0.0359375,0.0321875,0
0.05,0.04375,0.46875,0.459375,0.4715625,0.4846875,0.4709375,0.4640625,0.46125,0.4646875,0.4709375,0.455625,0.455625,0.465,0.46125,0.4546875,0.463125,0.4553125,0.4490625,0.4628125,0
0.3671875,0.36625,0.3721875,0.3640625,0.3721875,0.3596875,0.3621875,0.365625,0.366875,0.37,0.3675,0.359375,0.36125,0.35875,0.3665625,0.35875,0.3628125,0.3625,0.360625,0.360625,0
0.3565625,0.345625,0.3584375,0.358125,0.3584375,0.35375,0.36,0.361875,0.36625,0.3684375,0.3740625,0.3728125,0.37625,0.3803125,0.38625,0.3796875,0.3821875,0.3828125,0.3846875,0.3821875,0
0.033125,0.0340625,0.0340625,0.0321875,0.0384375,0.033125,0.035625,0.0375,0.034375,0.0390625,0.0378125,0.035625,0.0325,0.030625,0.040625,0.031875,0.0321875,0.0378125,0.036875,0.0378125,0
0.141875,0.156875,0.1696875,0.150625,0.14875,0.1715625,0.1565625,0.1690625,0.1553125,0.3815625,0.3871875,0.1475,0.39875,0.1734375,0.1621875,0.3978125,0.384375,0.373125,0.375625,0.376875,0
0.0321875,0.035625,0.0384375,0.0403125,0.0328125,0.0340625,0.031875,0.03625,0.0378125,0.038125,0.0359375,0.035625,0.034375,0.033125,0.0384375,0.04,0.034375,0.036875,0.0378125,0.0325,0
0.0325,0.034375,0.035,0.033125,0.02875,0.038125,0.0384375,0.0325,0.0378125,0.0353125,0.031875,0.035,0.033125,0.0365625,0.035,0.0325,0.0378125,0.033125,0.035,0.03125,0
0.035,0.0453125,0.0378125,0.0340625,0.0425,0.038125,0.0321875,0.036875,0.0346875,0.0403125,0.0403125,0.038125,0.04125,0.033125,0.04125,0.0390625,0.0359375,0.0346875,0.0365625,0.0371875,0
0.0778125,0.08125,0.075,0.0875,0.09,0.0834375,0.0978125,0.0875,0.085625,0.100625,0.07625,0.08125,0.0896875,0.0821875,0.08375,0.089375,0.098125,0.0946875,0.089375,0.405,0
0.3584375,0.3540625,0.3584375,0.3596875,0.3625,0.371875,0.359375,0.3603125,0.355,0.3584375,0.36125,0.3634375,0.3715625,0.365625,0.3675,0.363125,0.373125,0.3603125,0.36,0.359375,0
0.3940625,0.3896875,0.3890625,0.3996875,0.394375,0.389375,0.3884375,0.3825,0.3896875,0.38875,0.3828125,0.3840625,0.3890625,0.3884375,0.388125,0.40125,0.398125,0.38875,0.386875,0.38625,0
0.489375,0.076875,0.4484375,0.070625,0.0553125,0.44875,0.4775,0.06375,0.0525,0.0496875,0.0540625,0.4403125,0.0715625,0.2928125,0.48875,0.4878125,0.0509375,0.0478125,0.0521875,0.42125,0
0.1096875,0.09875,0.0965625,0.09625,0.10125,0.1015625,0.104375,0.09625,0.1059375,0.1059375,0.0959375,0.1003125,0.1075,0.094375,0.099375,0.105,0.094375,0.1021875,0.109375,0.1025,0
0.1084375,0.0990625,0.1053125,0.1034375,0.098125,0.1125,0.104375,0.10625,0.1134375,0.10375,0.100625,0.1071875,0.10375,0.11125,0.1109375,0.1015625,0.105,0.105625,0.09875,0.096875,0
0.1775,0.1884375,0.1734375,0.1725,0.1590625,0.1546875,0.1446875,0.1428125,0.156875,0.1490625,0.1421875,0.140625,0.1465625,0.1478125,0.15625,0.1509375,0.15125,0.15,0.1521875,0.159375,0
0.035,0.0334375,0.0284375,0.035,0.0346875,0.0296875,0.0346875,0.035625,0.034375,0.036875,0.036875,0.0365625,0.036875,0.0346875,0.029375,0.0353125,0.0325,0.0353125,0.029375,0.033125,0
0.0371875,0.0334375,0.0315625,0.0375,0.0371875,0.0365625,0.0346875,0.040625,0.0340625,0.038125,0.0384375,0.0334375,0.031875,0.035625,0.0315625,0.0315625,0.0353125,0.0353125,0.0353125,0.0359375,0
0.1003125,0.10375,0.106875,0.109375,0.1090625,0.103125,0.1021875,0.0953125,0.0996875,0.0996875,0.1,0.1034375,0.105,0.110625,0.1096875,0.101875,0.1071875,0.1003125,0.1,0.1078125,0
0.3846875,0.3784375,0.3728125,0.3771875,0.3775,0.368125,0.360625,0.3659375,0.3571875,0.365625,0.359375,0.3640625,0.3659375,0.3675,0.3590625,0.368125,0.3665625,0.3603125,0.3571875,0.3653125,0
0.113125,0.105,0.1090625,0.1021875,0.10375,0.105,0.1,0.103125,0.100625,0.09875,0.101875,0.109375,0.1065625,0.1009375,0.109375,0.1078125,0.1003125,0.100625,0.11,0.1,0
0.355625,0.369375,0.3678125,0.36375,0.368125,0.3753125,0.3665625,0.37125,0.3746875,0.3828125,0.3853125,0.3678125,0.3678125,0.370625,0.3790625,0.3696875,0.3775,0.38125,0.3759375,0.37375,0
0.0375,0.0375,0.035,0.0421875,0.03125,0.031875,0.0334375,0.0340625,0.0325,0.03375,0.03625,0.0309375,0.034375,0.0309375,0.035625,0.03125,0.04,0.03125,0.0340625,0.0340625,0
0.40875,0.415625,0.4046875,0.098125,0.118125,0.1728125,0.1596875,0.1665625,0.1646875,0.145,0.1396875,0.1396875,0.154375,0.145625,0.148125,0.155,0.1471875,0.148125,0.1440625,0.1434375,0
0.03875,0.035,0.03375,0.031875,0.0325,0.0359375,0.0378125,0.0390625,0.0325,0.038125,0.033125,0.031875,0.031875,0.0353125,0.0353125,0.033125,0.033125,0.03125,0.03125,0.0325,0
0.1084375,0.10375,0.096875,0.1028125,0.1053125,0.101875,0.1065625,0.1034375,0.103125,0.103125,0.1125,0.1034375,0.1096875,0.1125,0.100625,0.09625,0.09875,0.114375,0.0975,0.1034375,0
0.1521875,0.1578125,0.1525,0.153125,0.1653125,0.1603125,0.1490625,0.1553125,0.1603125,0.1565625,0.1575,0.1509375,0.1628125,0.166875,0.1534375,0.2465625,0.15875,0.1709375,0.161875,0.1471875,0
0.09875,0.0953125,0.0953125,0.100625,0.0971875,0.09625,0.0934375,0.1,0.09625,0.095,0.0915625,0.1021875,0.0990625,0.094375,0.095625,0.1,0.0978125,0.10375,0.0990625,0.0978125,0
0.116875,0.1109375,0.109375,0.106875,0.110625,0.1090625,0.1121875,0.114375,0.1103125,0.113125,0.1221875,0.104375,0.10125,0.1034375,0.10625,0.1053125,0.1046875,0.1034375,0.105625,0.1096875,0
0.358125,0.363125,0.36625,0.3640625,0.3671875,0.3625,0.3565625,0.365625,0.36,0.355625,0.356875,0.36,0.3646875,0.3634375,0.3628125,0.3603125,0.35625,0.3640625,0.35875,0.3603125,0
0.1034375,0.09625,0.0975,0.1040625,0.0984375,0.1,0.095,0.0959375,0.101875,0.098125,0.10125,0.098125,0.0953125,0.0971875,0.1021875,0.1059375,0.095,0.1021875,0.1028125,0.10375,0
0.03125,0.033125,0.0325,0.0334375,0.0321875,0.0371875,0.038125,0.0328125,0.0321875,0.030625,0.030625,0.0309375,0.0365625,0.03125,0.0334375,0.0359375,0.035,0.034375,0.033125,0.03625,0
0.034375,0.0328125,0.0290625,0.0340625,0.0325,0.035625,0.0346875,0.0384375,0.0334375,0.035625,0.03375,0.030625,0.035,0.033125,0.033125,0.03375,0.0315625,0.03,0.0371875,0.035625,0
0.1478125,0.0415625,0.0425,0.035625,0.0421875,0.0378125,0.034375,0.040625,0.05,0.046875,0.0503125,0.046875,0.049375,0.040625,0.0409375,0.0425,0.0425,0.0375,0.035625,0.034375,0
0.1046875,0.0975,0.0965625,0.0996875,0.09375,0.10125,0.1009375,0.0990625,0.098125,0.095625,0.09875,0.0921875,0.095,0.09625,0.0990625,0.0953125,0.0925,0.1,0.0946875,0.09375,0
0.1028125,0.0996875,0.0990625,0.0971875,0.100625,0.1078125,0.12,0.1321875,0.1228125,0.1246875,0.1240625,0.1215625,0.1271875,0.1290625,0.13125,0.118125,0.1125,0.1153125,0.108125,0.10875,0
0.09625,0.0978125,0.094375,0.09875,0.094375,0.09875,0.0975,0.0959375,0.0975,0.0953125,0.095625,0.0965625,0.095625,0.091875,0.1015625,0.0975,0.0990625,0.095625,0.1028125,0.1,0
0.14375,0.155625,0.146875,0.1475,0.146875,0.1490625,0.1478125,0.153125,0.146875,0.1525,0.1409375,0.150625,0.1484375,0.1403125,0.1440625,0.146875,0.1421875,0.143125,0.143125,0.14125,0
